p,o,a,b,c
97,+,96984,18,2
97,+,96984,19,3
97,+,96984,20,4
97,+,96984,21,5
97,+,96984,22,6
97,+,96984,23,7
97,+,96984,24,8
97,+,96984,25,9
97,+,96984,26,10
97,+,96984,27,11
97,+,96984,28,12
97,+,96984,29,13
97,+,96984,30,14
97,+,96984,31,15
97,+,96984,32,16
97,+,96984,33,17
97,+,96984,34,18
97,+,96984,35,19
97,+,96984,36,20
97,+,96984,37,21
97,+,96984,38,22
97,+,96984,39,23
97,+,96984,40,24
97,+,96984,41,25
97,+,96984,42,26
97,+,96984,43,27
97,+,96984,44,28
97,+,96984,45,29
97,+,96984,46,30
97,+,96984,47,31
97,+,96984,48,32
97,+,96984,49,33
97,+,96984,50,34
97,+,96984,51,35
97,+,96984,52,36
97,+,96984,53,37
97,+,96984,54,38
97,+,96984,55,39
97,+,96984,56,40
97,+,96984,57,41
97,+,96984,58,42
97,+,96984,59,43
97,+,96984,60,44
97,+,96984,61,45
97,+,96984,62,46
97,+,96984,63,47
97,+,96984,64,48
97,+,96984,65,49
97,+,96984,66,50
97,+,96984,67,51
97,+,96984,68,52
97,+,96984,69,53
97,+,96984,70,54
97,+,96984,71,55
97,+,96984,72,56
97,+,96984,73,57
97,+,96984,74,58
97,+,96984,75,59
97,+,96984,76,60
97,+,96984,77,61
97,+,96984,78,62
97,+,96984,79,63
97,+,96984,80,64
97,+,96984,81,65
97,+,96984,82,66
97,+,96984,83,67
97,+,96984,84,68
97,+,96984,85,69
97,+,96984,86,70
97,+,96984,87,71
97,+,96984,88,72
97,+,96984,89,73
97,+,96984,90,74
97,+,96984,91,75
97,+,96984,92,76
97,+,96984,93,77
97,+,96984,94,78
97,+,96984,95,79
97,+,96984,96,80
97,+,96984,97,81
97,+,45468,0,72
97,+,45468,1,73
97,+,45468,2,74
97,+,45468,3,75
97,+,45468,4,76
97,+,45468,5,77
97,+,45468,6,78
97,+,45468,7,79
97,+,45468,8,80
97,+,45468,9,81
97,+,45468,10,82
97,+,45468,11,83
97,+,45468,12,84
97,+,45468,13,85
97,+,45468,14,86
97,+,45468,15,87
97,+,45468,16,88
97,+,45468,17,89
97,+,45468,18,90
97,+,45468,19,91
97,+,45468,20,92
97,+,45468,21,93
97,+,45468,22,94
97,+,45468,23,95
97,+,45468,24,96
97,+,45468,25,0
97,+,45468,26,1
97,+,45468,27,2
97,+,45468,28,3
97,+,45468,29,4
97,+,45468,30,5
97,+,45468,31,6
97,+,45468,32,7
97,+,45468,33,8
97,+,45468,34,9
97,+,45468,35,10
97,+,45468,36,11
97,+,45468,37,12
97,+,45468,38,13
97,+,45468,39,14
97,+,45468,40,15
97,+,45468,41,16
97,+,45468,42,17
97,+,45468,43,18
97,+,45468,44,19
97,+,45468,45,20
97,+,45468,46,21
97,+,45468,47,22
97,+,45468,48,23
97,+,45468,49,24
97,+,45468,50,25
97,+,45468,51,26
97,+,45468,52,27
97,+,45468,53,28
97,+,45468,54,29
97,+,45468,55,30
97,+,45468,56,31
97,+,45468,57,32
97,+,45468,58,33
97,+,45468,59,34
97,+,45468,60,35
97,+,45468,61,36
97,+,45468,62,37
97,+,45468,63,38
97,+,45468,64,39
97,+,45468,65,40
97,+,45468,66,41
97,+,45468,67,42
97,+,45468,68,43
97,+,45468,69,44
97,+,45468,70,45
97,+,45468,71,46
97,+,45468,72,47
97,+,45468,73,48
97,+,45468,74,49
97,+,45468,75,50
97,+,45468,76,51
97,+,45468,77,52
97,+,45468,78,53
97,+,45468,79,54
97,+,45468,80,55
97,+,45468,81,56
97,+,45468,82,57
97,+,45468,83,58
97,+,45468,84,59
97,+,45468,85,60
97,+,45468,86,61
97,+,45468,87,62
97,+,45468,88,63
97,+,45468,89,64
97,+,45468,90,65
97,+,45468,91,66
97,+,45468,92,67
97,+,45468,93,68
97,+,45468,94,69
97,+,45468,95,70
97,+,45468,96,71
97,+,45468,97,72
97,+,84026,0,24
97,+,84026,1,25
97,+,84026,2,26
97,+,84026,3,27
97,+,84026,4,28
97,+,84026,5,29
97,+,84026,6,30
97,+,84026,7,31
97,+,84026,8,32
97,+,84026,9,33
97,+,84026,10,34
97,+,84026,11,35
97,+,84026,12,36
97,+,84026,13,37
97,+,84026,14,38
97,+,84026,15,39
97,+,84026,16,40
97,+,84026,17,41
97,+,84026,18,42
97,+,84026,19,43
97,+,84026,20,44
97,+,84026,21,45
97,+,84026,22,46
97,+,84026,23,47
97,+,84026,24,48
97,+,84026,25,49
97,+,84026,26,50
97,+,84026,27,51
97,+,84026,28,52
97,+,84026,29,53
97,+,84026,30,54
97,+,84026,31,55
97,+,84026,32,56
97,+,84026,33,57
97,+,84026,34,58
97,+,84026,35,59
97,+,84026,36,60
97,+,84026,37,61
97,+,84026,38,62
97,+,84026,39,63
97,+,84026,40,64
97,+,84026,41,65
97,+,84026,42,66
97,+,84026,43,67
97,+,84026,44,68
97,+,84026,45,69
97,+,84026,46,70
97,+,84026,47,71
97,+,84026,48,72
97,+,84026,49,73
97,+,84026,50,74
97,+,84026,51,75
97,+,84026,52,76
97,+,84026,53,77
97,+,84026,54,78
97,+,84026,55,79
97,+,84026,56,80
97,+,84026,57,81
97,+,84026,58,82
97,+,84026,59,83
97,+,84026,60,84
97,+,84026,61,85
97,+,84026,62,86
97,+,84026,63,87
97,+,84026,64,88
97,+,84026,65,89
97,+,84026,66,90
97,+,84026,67,91
97,+,84026,68,92
97,+,84026,69,93
97,+,84026,70,94
97,+,84026,71,95
97,+,84026,72,96
97,+,84026,73,0
97,+,84026,74,1
97,+,84026,75,2
97,+,84026,76,3
97,+,84026,77,4
97,+,84026,78,5
97,+,84026,79,6
97,+,84026,80,7
97,+,84026,81,8
97,+,84026,82,9
97,+,84026,83,10
97,+,84026,84,11
97,+,84026,85,12
97,+,84026,86,13
97,+,84026,87,14
97,+,84026,88,15
97,+,84026,89,16
97,+,84026,90,17
97,+,84026,91,18
97,+,84026,92,19
97,+,84026,93,20
97,+,84026,94,21
97,+,84026,95,22
97,+,84026,96,23
97,+,84026,97,24
97,+,39776,0,6
97,+,39776,1,7
97,+,39776,2,8
97,+,39776,3,9
97,+,39776,4,10
97,+,39776,5,11
97,+,39776,6,12
97,+,39776,7,13
97,+,39776,8,14
97,+,39776,9,15
97,+,39776,10,16
97,+,39776,11,17
97,+,39776,12,18
97,+,39776,13,19
97,+,39776,14,20
97,+,39776,15,21
97,+,39776,16,22
97,+,39776,17,23
97,+,39776,18,24
97,+,39776,19,25
97,+,39776,20,26
97,+,39776,21,27
97,+,39776,22,28
97,+,39776,23,29
97,+,39776,24,30
97,+,39776,25,31
97,+,39776,26,32
97,+,39776,27,33
97,+,39776,28,34
97,+,39776,29,35
97,+,39776,30,36
97,+,39776,31,37
97,+,39776,32,38
97,+,39776,33,39
97,+,39776,34,40
97,+,39776,35,41
97,+,39776,36,42
97,+,39776,37,43
97,+,39776,38,44
97,+,39776,39,45
97,+,39776,40,46
97,+,39776,41,47
97,+,39776,42,48
97,+,39776,43,49
97,+,39776,44,50
97,+,39776,45,51
97,+,39776,46,52
97,+,39776,47,53
97,+,39776,48,54
97,+,39776,49,55
97,+,39776,50,56
97,+,39776,51,57
97,+,39776,52,58
97,+,39776,53,59
97,+,39776,54,60
97,+,39776,55,61
97,+,39776,56,62
97,+,39776,57,63
97,+,39776,58,64
97,+,39776,59,65
97,+,39776,60,66
97,+,39776,61,67
97,+,39776,62,68
97,+,39776,63,69
97,+,39776,64,70
97,+,39776,65,71
97,+,39776,66,72
97,+,39776,67,73
97,+,39776,68,74
97,+,39776,69,75
97,+,39776,70,76
97,+,39776,71,77
97,+,39776,72,78
97,+,39776,73,79
97,+,39776,74,80
97,+,39776,75,81
97,+,39776,76,82
97,+,39776,77,83
97,+,39776,78,84
97,+,39776,79,85
97,+,39776,80,86
97,+,39776,81,87
97,+,39776,82,88
97,+,39776,83,89
97,+,39776,84,90
97,+,39776,85,91
97,+,39776,86,92
97,+,39776,87,93
97,+,39776,88,94
97,+,39776,89,95
97,+,39776,90,96
97,+,39776,91,0
97,+,39776,92,1
97,+,39776,93,2
97,+,39776,94,3
97,+,39776,95,4
97,+,39776,96,5
97,+,39776,97,6
97,+,24506,0,62
97,+,24506,1,63
97,+,24506,2,64
97,+,24506,3,65
97,+,24506,4,66
97,+,24506,5,67
97,+,24506,6,68
97,+,24506,7,69
97,+,24506,8,70
97,+,24506,9,71
97,+,24506,10,72
97,+,24506,11,73
97,+,24506,12,74
97,+,24506,13,75
97,+,24506,14,76
97,+,24506,15,77
97,+,24506,16,78
97,+,24506,17,79
97,+,24506,18,80
97,+,24506,19,81
97,+,24506,20,82
97,+,24506,21,83
97,+,24506,22,84
97,+,24506,23,85
97,+,24506,24,86
97,+,24506,25,87
97,+,24506,26,88
97,+,24506,27,89
97,+,24506,28,90
97,+,24506,29,91
97,+,24506,30,92
97,+,24506,31,93
97,+,24506,32,94
97,+,24506,33,95
97,+,24506,34,96
97,+,24506,35,0
97,+,24506,36,1
97,+,24506,37,2
97,+,24506,38,3
97,+,24506,39,4
97,+,24506,40,5
97,+,24506,41,6
97,+,24506,42,7
97,+,24506,43,8
97,+,24506,44,9
97,+,24506,45,10
97,+,24506,46,11
97,+,24506,47,12
97,+,24506,48,13
97,+,24506,49,14
97,+,24506,50,15
97,+,24506,51,16
97,+,24506,52,17
97,+,24506,53,18
97,+,24506,54,19
97,+,24506,55,20
97,+,24506,56,21
97,+,24506,57,22
97,+,24506,58,23
97,+,24506,59,24
97,+,24506,60,25
97,+,24506,61,26
97,+,24506,62,27
97,+,24506,63,28
97,+,24506,64,29
97,+,24506,65,30
97,+,24506,66,31
97,+,24506,67,32
97,+,24506,68,33
97,+,24506,69,34
97,+,24506,70,35
97,+,24506,71,36
97,+,24506,72,37
97,+,24506,73,38
97,+,24506,74,39
97,+,24506,75,40
97,+,24506,76,41
97,+,24506,77,42
97,+,24506,78,43
97,+,24506,79,44
97,+,24506,80,45
97,+,24506,81,46
97,+,24506,82,47
97,+,24506,83,48
97,+,24506,84,49
97,+,24506,85,50
97,+,24506,86,51
97,+,24506,87,52
97,+,24506,88,53
97,+,24506,89,54
97,+,24506,90,55
97,+,24506,91,56
97,+,24506,92,57
97,+,24506,93,58
97,+,24506,94,59
97,+,24506,95,60
97,+,24506,96,61
97,+,24506,97,62
97,+,85802,0,54
97,+,85802,1,55
97,+,85802,2,56
97,+,85802,3,57
97,+,85802,4,58
97,+,85802,5,59
97,+,85802,6,60
97,+,85802,7,61
97,+,85802,8,62
97,+,85802,9,63
97,+,85802,10,64
97,+,85802,11,65
97,+,85802,12,66
97,+,85802,13,67
97,+,85802,14,68
97,+,85802,15,69
97,+,85802,16,70
97,+,85802,17,71
97,+,85802,18,72
97,+,85802,19,73
97,+,85802,20,74
97,+,85802,21,75
97,+,85802,22,76
97,+,85802,23,77
97,+,85802,24,78
97,+,85802,25,79
97,+,85802,26,80
97,+,85802,27,81
97,+,85802,28,82
97,+,85802,29,83
97,+,85802,30,84
97,+,85802,31,85
97,+,85802,32,86
97,+,85802,33,87
97,+,85802,34,88
97,+,85802,35,89
97,+,85802,36,90
97,+,85802,37,91
97,+,85802,38,92
97,+,85802,39,93
97,+,85802,40,94
97,+,85802,41,95
97,+,85802,42,96
97,+,85802,43,0
97,+,85802,44,1
97,+,85802,45,2
97,+,85802,46,3
97,+,85802,47,4
97,+,85802,48,5
97,+,85802,49,6
97,+,85802,50,7
97,+,85802,51,8
97,+,85802,52,9
97,+,85802,53,10
97,+,85802,54,11
97,+,85802,55,12
97,+,85802,56,13
97,+,85802,57,14
97,+,85802,58,15
97,+,85802,59,16
97,+,85802,60,17
97,+,85802,61,18
97,+,85802,62,19
97,+,85802,63,20
97,+,85802,64,21
97,+,85802,65,22
97,+,85802,66,23
97,+,85802,67,24
97,+,85802,68,25
97,+,85802,69,26
97,+,85802,70,27
97,+,85802,71,28
97,+,85802,72,29
97,+,85802,73,30
97,+,85802,74,31
97,+,85802,75,32
97,+,85802,76,33
97,+,85802,77,34
97,+,85802,78,35
97,+,85802,79,36
97,+,85802,80,37
97,+,85802,81,38
97,+,85802,82,39
97,+,85802,83,40
97,+,85802,84,41
97,+,85802,85,42
97,+,85802,86,43
97,+,85802,87,44
97,+,85802,88,45
97,+,85802,89,46
97,+,85802,90,47
97,+,85802,91,48
97,+,85802,92,49
97,+,85802,93,50
97,+,85802,94,51
97,+,85802,95,52
97,+,85802,96,53
97,+,85802,97,54
97,+,56754,0,9
97,+,56754,1,10
97,+,56754,2,11
97,+,56754,3,12
97,+,56754,4,13
97,+,56754,5,14
97,+,56754,6,15
97,+,56754,7,16
97,+,56754,8,17
97,+,56754,9,18
97,+,56754,10,19
97,+,56754,11,20
97,+,56754,12,21
97,+,56754,13,22
97,+,56754,14,23
97,+,56754,15,24
97,+,56754,16,25
97,+,56754,17,26
97,+,56754,18,27
97,+,56754,19,28
97,+,56754,20,29
97,+,56754,21,30
97,+,56754,22,31
97,+,56754,23,32
97,+,56754,24,33
97,+,56754,25,34
97,+,56754,26,35
97,+,56754,27,36
97,+,56754,28,37
97,+,56754,29,38
97,+,56754,30,39
97,+,56754,31,40
97,+,56754,32,41
97,+,56754,33,42
97,+,56754,34,43
97,+,56754,35,44
97,+,56754,36,45
97,+,56754,37,46
97,+,56754,38,47
97,+,56754,39,48
97,+,56754,40,49
97,+,56754,41,50
97,+,56754,42,51
97,+,56754,43,52
97,+,56754,44,53
97,+,56754,45,54
97,+,56754,46,55
97,+,56754,47,56
97,+,56754,48,57
97,+,56754,49,58
97,+,56754,50,59
97,+,56754,51,60
97,+,56754,52,61
97,+,56754,53,62
97,+,56754,54,63
97,+,56754,55,64
97,+,56754,56,65
97,+,56754,57,66
97,+,56754,58,67
97,+,56754,59,68
97,+,56754,60,69
97,+,56754,61,70
97,+,56754,62,71
97,+,56754,63,72
97,+,56754,64,73
97,+,56754,65,74
97,+,56754,66,75
97,+,56754,67,76
97,+,56754,68,77
97,+,56754,69,78
97,+,56754,70,79
97,+,56754,71,80
97,+,56754,72,81
97,+,56754,73,82
97,+,56754,74,83
97,+,56754,75,84
97,+,56754,76,85
97,+,56754,77,86
97,+,56754,78,87
97,+,56754,79,88
97,+,56754,80,89
97,+,56754,81,90
97,+,56754,82,91
97,+,56754,83,92
97,+,56754,84,93
97,+,56754,85,94
97,+,56754,86,95
97,+,56754,87,96
97,+,56754,88,0
97,+,56754,89,1
97,+,56754,90,2
97,+,56754,91,3
97,+,56754,92,4
97,+,56754,93,5
97,+,56754,94,6
97,+,56754,95,7
97,+,56754,96,8
97,+,56754,97,9
97,+,58237,0,37
97,+,58237,1,38
97,+,58237,2,39
97,+,58237,3,40
97,+,58237,4,41
97,+,58237,5,42
97,+,58237,6,43
97,+,58237,7,44
97,+,58237,8,45
97,+,58237,9,46
97,+,58237,10,47
97,+,58237,11,48
97,+,58237,12,49
97,+,58237,13,50
97,+,58237,14,51
97,+,58237,15,52
97,+,58237,16,53
97,+,58237,17,54
97,+,58237,18,55
97,+,58237,19,56
97,+,58237,20,57
97,+,58237,21,58
97,+,58237,22,59
97,+,58237,23,60
97,+,58237,24,61
97,+,58237,25,62
97,+,58237,26,63
97,+,58237,27,64
97,+,58237,28,65
97,+,58237,29,66
97,+,58237,30,67
97,+,58237,31,68
97,+,58237,32,69
97,+,58237,33,70
97,+,58237,34,71
97,+,58237,35,72
97,+,58237,36,73
97,+,58237,37,74
97,+,58237,38,75
97,+,58237,39,76
97,+,58237,40,77
97,+,58237,41,78
97,+,58237,42,79
97,+,58237,43,80
97,+,58237,44,81
97,+,58237,45,82
97,+,58237,46,83
97,+,58237,47,84
97,+,58237,48,85
97,+,58237,49,86
97,+,58237,50,87
97,+,58237,51,88
97,+,58237,52,89
97,+,58237,53,90
97,+,58237,54,91
97,+,58237,55,92
97,+,58237,56,93
97,+,58237,57,94
97,+,58237,58,95
97,+,58237,59,96
97,+,58237,60,0
97,+,58237,61,1
97,+,58237,62,2
97,+,58237,63,3
97,+,58237,64,4
97,+,58237,65,5
97,+,58237,66,6
97,+,58237,67,7
97,+,58237,68,8
97,+,58237,69,9
97,+,58237,70,10
97,+,58237,71,11
97,+,58237,72,12
97,+,58237,73,13
97,+,58237,74,14
97,+,58237,75,15
97,+,58237,76,16
97,+,58237,77,17
97,+,58237,78,18
97,+,58237,79,19
97,+,58237,80,20
97,+,58237,81,21
97,+,58237,82,22
97,+,58237,83,23
97,+,58237,84,24
97,+,58237,85,25
97,+,58237,86,26
97,+,58237,87,27
97,+,58237,88,28
97,+,58237,89,29
97,+,58237,90,30
97,+,58237,91,31
97,+,58237,92,32
97,+,58237,93,33
97,+,58237,94,34
97,+,58237,95,35
97,+,58237,96,36
97,+,58237,97,37
97,+,95595,0,50
97,+,95595,1,51
97,+,95595,2,52
97,+,95595,3,53
97,+,95595,4,54
97,+,95595,5,55
97,+,95595,6,56
97,+,95595,7,57
97,+,95595,8,58
97,+,95595,9,59
97,+,95595,10,60
97,+,95595,11,61
97,+,95595,12,62
97,+,95595,13,63
97,+,95595,14,64
97,+,95595,15,65
97,+,95595,16,66
97,+,95595,17,67
97,+,95595,18,68
97,+,95595,19,69
97,+,95595,20,70
97,+,95595,21,71
97,+,95595,22,72
97,+,95595,23,73
97,+,95595,24,74
97,+,95595,25,75
97,+,95595,26,76
97,+,95595,27,77
97,+,95595,28,78
97,+,95595,29,79
97,+,95595,30,80
97,+,95595,31,81
97,+,95595,32,82
97,+,95595,33,83
97,+,95595,34,84
97,+,95595,35,85
97,+,95595,36,86
97,+,95595,37,87
97,+,95595,38,88
97,+,95595,39,89
97,+,95595,40,90
97,+,95595,41,91
97,+,95595,42,92
97,+,95595,43,93
97,+,95595,44,94
97,+,95595,45,95
97,+,95595,46,96
97,+,95595,47,0
97,+,95595,48,1
97,+,95595,49,2
97,+,95595,50,3
97,+,95595,51,4
97,+,95595,52,5
97,+,95595,53,6
97,+,95595,54,7
97,+,95595,55,8
97,+,95595,56,9
97,+,95595,57,10
97,+,95595,58,11
97,+,95595,59,12
97,+,95595,60,13
97,+,95595,61,14
97,+,95595,62,15
97,+,95595,63,16
97,+,95595,64,17
97,+,95595,65,18
97,+,95595,66,19
97,+,95595,67,20
97,+,95595,68,21
97,+,95595,69,22
97,+,95595,70,23
97,+,95595,71,24
97,+,95595,72,25
97,+,95595,73,26
97,+,95595,74,27
97,+,95595,75,28
97,+,95595,76,29
97,+,95595,77,30
97,+,95595,78,31
97,+,95595,79,32
97,+,95595,80,33
97,+,95595,81,34
97,+,95595,82,35
97,+,95595,83,36
97,+,95595,84,37
97,+,95595,85,38
97,+,95595,86,39
97,+,95595,87,40
97,+,95595,88,41
97,+,95595,89,42
97,+,95595,90,43
97,+,95595,91,44
97,+,95595,92,45
97,+,95595,93,46
97,+,95595,94,47
97,+,95595,95,48
97,+,95595,96,49
97,+,95595,97,50
97,+,9297,0,82
97,+,9297,1,83
97,+,9297,2,84
97,+,9297,3,85
97,+,9297,4,86
97,+,9297,5,87
97,+,9297,6,88
97,+,9297,7,89
97,+,9297,8,90
97,+,9297,9,91
97,+,9297,10,92
97,+,9297,11,93
97,+,9297,12,94
97,+,9297,13,95
97,+,9297,14,96
97,+,9297,15,0
97,+,9297,16,1
97,+,9297,17,2
97,+,9297,18,3
97,+,9297,19,4
97,+,9297,20,5
97,+,9297,21,6
97,+,9297,22,7
97,+,9297,23,8
97,+,9297,24,9
97,+,9297,25,10
97,+,9297,26,11
97,+,9297,27,12
97,+,9297,28,13
97,+,9297,29,14
97,+,9297,30,15
97,+,9297,31,16
97,+,9297,32,17
97,+,9297,33,18
97,+,9297,34,19
97,+,9297,35,20
97,+,9297,36,21
97,+,9297,37,22
97,+,9297,38,23
97,+,9297,39,24
97,+,9297,40,25
97,+,9297,41,26
97,+,9297,42,27
97,+,9297,43,28
97,+,9297,44,29
97,+,9297,45,30
97,+,9297,46,31
97,+,9297,47,32
97,+,9297,48,33
97,+,9297,49,34
97,+,9297,50,35
97,+,9297,51,36
97,+,9297,52,37
97,+,9297,53,38
97,+,9297,54,39
97,+,9297,55,40
97,+,9297,56,41
97,+,9297,57,42
97,+,9297,58,43
97,+,9297,59,44
97,+,9297,60,45
97,+,9297,61,46
97,+,9297,62,47
97,+,9297,63,48
97,+,9297,64,49
97,+,9297,65,50
97,+,9297,66,51
97,+,9297,67,52
97,+,9297,68,53
97,+,9297,69,54
97,+,9297,70,55
97,+,9297,71,56
97,+,9297,72,57
97,+,9297,73,58
97,+,9297,74,59
97,+,9297,75,60
97,+,9297,76,61
97,+,9297,77,62
97,+,9297,78,63
97,+,9297,79,64
97,+,9297,80,65
97,+,9297,81,66
97,+,9297,82,67
97,+,9297,83,68
97,+,9297,84,69
97,+,9297,85,70
97,+,9297,86,71
97,+,9297,87,72
97,+,9297,88,73
97,+,9297,89,74
97,+,9297,90,75
97,+,9297,91,76
97,+,9297,92,77
97,+,9297,93,78
97,+,9297,94,79
97,+,9297,95,80
97,+,9297,96,81
97,+,9297,97,82
97,+,78561,0,88
97,+,78561,1,89
97,+,78561,2,90
97,+,78561,3,91
97,+,78561,4,92
97,+,78561,5,93
97,+,78561,6,94
97,+,78561,7,95
97,+,78561,8,96
97,+,78561,9,0
97,+,78561,10,1
97,+,78561,11,2
97,+,78561,12,3
97,+,78561,13,4
97,+,78561,14,5
97,+,78561,15,6
97,+,78561,16,7
97,+,78561,17,8
97,+,78561,18,9
97,+,78561,19,10
97,+,78561,20,11
97,+,78561,21,12
97,+,78561,22,13
97,+,78561,23,14
97,+,78561,24,15
97,+,78561,25,16
97,+,78561,26,17
97,+,78561,27,18
97,+,78561,28,19
97,+,78561,29,20
97,+,78561,30,21
97,+,78561,31,22
97,+,78561,32,23
97,+,78561,33,24
97,+,78561,34,25
97,+,78561,35,26
97,+,78561,36,27
97,+,78561,37,28
97,+,78561,38,29
97,+,78561,39,30
97,+,78561,40,31
97,+,78561,41,32
97,+,78561,42,33
97,+,78561,43,34
97,+,78561,44,35
97,+,78561,45,36
97,+,78561,46,37
97,+,78561,47,38
97,+,78561,48,39
97,+,78561,49,40
97,+,78561,50,41
97,+,78561,51,42
97,+,78561,52,43
97,+,78561,53,44
97,+,78561,54,45
97,+,78561,55,46
97,+,78561,56,47
97,+,78561,57,48
97,+,78561,58,49
97,+,78561,59,50
97,+,78561,60,51
97,+,78561,61,52
97,+,78561,62,53
97,+,78561,63,54
97,+,78561,64,55
97,+,78561,65,56
97,+,78561,66,57
97,+,78561,67,58
97,+,78561,68,59
97,+,78561,69,60
97,+,78561,70,61
97,+,78561,71,62
97,+,78561,72,63
97,+,78561,73,64
97,+,78561,74,65
97,+,78561,75,66
97,+,78561,76,67
97,+,78561,77,68
97,+,78561,78,69
97,+,78561,79,70
97,+,78561,80,71
97,+,78561,81,72
97,+,78561,82,73
97,+,78561,83,74
97,+,78561,84,75
97,+,78561,85,76
97,+,78561,86,77
97,+,78561,87,78
97,+,78561,88,79
97,+,78561,89,80
97,+,78561,90,81
97,+,78561,91,82
97,+,78561,92,83
97,+,78561,93,84
97,+,78561,94,85
97,+,78561,95,86
97,+,78561,96,87
97,+,78561,97,88
97,+,21691,0,60
97,+,21691,1,61
97,+,21691,2,62
97,+,21691,3,63
97,+,21691,4,64
97,+,21691,5,65
97,+,21691,6,66
97,+,21691,7,67
97,+,21691,8,68
97,+,21691,9,69
97,+,21691,10,70
97,+,21691,11,71
97,+,21691,12,72
97,+,21691,13,73
97,+,21691,14,74
97,+,21691,15,75
97,+,21691,16,76
97,+,21691,17,77
97,+,21691,18,78
97,+,21691,19,79
97,+,21691,20,80
97,+,21691,21,81
97,+,21691,22,82
97,+,21691,23,83
97,+,21691,24,84
97,+,21691,25,85
97,+,21691,26,86
97,+,21691,27,87
97,+,21691,28,88
97,+,21691,29,89
97,+,21691,30,90
97,+,21691,31,91
97,+,21691,32,92
97,+,21691,33,93
97,+,21691,34,94
97,+,21691,35,95
97,+,21691,36,96
97,+,21691,37,0
97,+,21691,38,1
97,+,21691,39,2
97,+,21691,40,3
97,+,21691,41,4
97,+,21691,42,5
97,+,21691,43,6
97,+,21691,44,7
97,+,21691,45,8
97,+,21691,46,9
97,+,21691,47,10
97,+,21691,48,11
97,+,21691,49,12
97,+,21691,50,13
97,+,21691,51,14
97,+,21691,52,15
97,+,21691,53,16
97,+,21691,54,17
97,+,21691,55,18
97,+,21691,56,19
97,+,21691,57,20
97,+,21691,58,21
97,+,21691,59,22
97,+,21691,60,23
97,+,21691,61,24
97,+,21691,62,25
97,+,21691,63,26
97,+,21691,64,27
97,+,21691,65,28
97,+,21691,66,29
97,+,21691,67,30
97,+,21691,68,31
97,+,21691,69,32
97,+,21691,70,33
97,+,21691,71,34
97,+,21691,72,35
97,+,21691,73,36
97,+,21691,74,37
97,+,21691,75,38
97,+,21691,76,39
97,+,21691,77,40
97,+,21691,78,41
97,+,21691,79,42
97,+,21691,80,43
97,+,21691,81,44
97,+,21691,82,45
97,+,21691,83,46
97,+,21691,84,47
97,+,21691,85,48
97,+,21691,86,49
97,+,21691,87,50
97,+,21691,88,51
97,+,21691,89,52
97,+,21691,90,53
97,+,21691,91,54
97,+,21691,92,55
97,+,21691,93,56
97,+,21691,94,57
97,+,21691,95,58
97,+,21691,96,59
97,+,21691,97,60
97,+,36935,0,75
97,+,36935,1,76
97,+,36935,2,77
97,+,36935,3,78
97,+,36935,4,79
97,+,36935,5,80
97,+,36935,6,81
97,+,36935,7,82
97,+,36935,8,83
97,+,36935,9,84
97,+,36935,10,85
97,+,36935,11,86
97,+,36935,12,87
97,+,36935,13,88
97,+,36935,14,89
97,+,36935,15,90
97,+,36935,16,91
97,+,36935,17,92
97,+,36935,18,93
97,+,36935,19,94
97,+,36935,20,95
97,+,36935,21,96
97,+,36935,22,0
97,+,36935,23,1
97,+,36935,24,2
97,+,36935,25,3
97,+,36935,26,4
97,+,36935,27,5
97,+,36935,28,6
97,+,36935,29,7
97,+,36935,30,8
97,+,36935,31,9
97,+,36935,32,10
97,+,36935,33,11
97,+,36935,34,12
97,+,36935,35,13
97,+,36935,36,14
97,+,36935,37,15
97,+,36935,38,16
97,+,36935,39,17
97,+,36935,40,18
97,+,36935,41,19
97,+,36935,42,20
97,+,36935,43,21
97,+,36935,44,22
97,+,36935,45,23
97,+,36935,46,24
97,+,36935,47,25
97,+,36935,48,26
97,+,36935,49,27
97,+,36935,50,28
97,+,36935,51,29
97,+,36935,52,30
97,+,36935,53,31
97,+,36935,54,32
97,+,36935,55,33
97,+,36935,56,34
97,+,36935,57,35
97,+,36935,58,36
97,+,36935,59,37
97,+,36935,60,38
97,+,36935,61,39
97,+,36935,62,40
97,+,36935,63,41
97,+,36935,64,42
97,+,36935,65,43
97,+,36935,66,44
97,+,36935,67,45
97,+,36935,68,46
97,+,36935,69,47
97,+,36935,70,48
97,+,36935,71,49
97,+,36935,72,50
97,+,36935,73,51
97,+,36935,74,52
97,+,36935,75,53
97,+,36935,76,54
97,+,36935,77,55
97,+,36935,78,56
97,+,36935,79,57
97,+,36935,80,58
97,+,36935,81,59
97,+,36935,82,60
97,+,36935,83,61
97,+,36935,84,62
97,+,36935,85,63
97,+,36935,86,64
97,+,36935,87,65
97,+,36935,88,66
97,+,36935,89,67
97,+,36935,90,68
97,+,36935,91,69
97,+,36935,92,70
97,+,36935,93,71
97,+,36935,94,72
97,+,36935,95,73
97,+,36935,96,74
97,+,36935,97,75
97,+,83449,0,29
97,+,83449,1,30
97,+,83449,2,31
97,+,83449,3,32
97,+,83449,4,33
97,+,83449,5,34
97,+,83449,6,35
97,+,83449,7,36
97,+,83449,8,37
97,+,83449,9,38
97,+,83449,10,39
97,+,83449,11,40
97,+,83449,12,41
97,+,83449,13,42
97,+,83449,14,43
