p,o,a,b,c
97,/,82,97,0
97,/,95,56,1
97,-,67,54,13
97,+,5,36,41
113,-,87,102,98
97,-,97,34,63
113,+,112,98,97
113,+,10,53,63
97,/,14,88,0
113,+,108,19,14
113,/,32,113,0
113,-,54,35,19
113,/,68,87,0
113,-,54,55,112
97,+,43,60,6
113,/,46,78,0
97,+,52,33,85
97,/,33,26,1
97,/,26,13,2
113,/,48,63,0
97,-,60,79,78
97,+,93,24,20
97,+,77,32,12
97,-,41,86,52
97,-,41,8,33
97,+,15,70,85
97,+,13,53,66
97,+,24,77,4
113,+,5,72,77
97,+,40,2,42
97,/,29,84,0
97,-,68,76,89
97,-,72,61,11
113,/,50,23,2
113,+,55,44,99
113,/,108,95,1
113,-,14,69,58
113,+,59,99,45
113,-,82,19,63
97,+,34,60,94
113,-,94,44,50
113,+,81,86,54
113,-,43,2,41
97,-,42,61,78
113,-,43,69,87
113,/,46,25,1
97,+,14,43,57
113,+,9,75,84
97,/,0,6,0
97,-,3,93,7
97,+,92,44,39
113,-,33,88,58
97,-,69,94,72
97,+,58,92,53
113,+,102,73,62
113,+,46,93,26
97,-,15,86,26
113,-,106,31,75
113,+,52,30,82
113,-,94,41,53
113,/,49,93,0
97,/,11,96,0
97,/,24,96,0
97,/,9,82,0
113,/,77,17,4
97,+,58,24,82
113,-,66,102,77
113,+,39,91,17
97,+,5,67,72
113,-,40,87,66
113,+,83,24,107
97,-,39,86,50
97,/,23,75,0
113,/,89,12,7
97,+,30,25,55
113,+,109,99,95
97,-,6,28,75
113,/,5,77,0
113,/,24,103,0
113,/,31,111,0
113,-,50,18,32
113,-,25,92,46
97,/,19,47,0
113,+,39,44,83
97,/,8,70,0
113,+,16,44,60
113,+,104,8,112
113,-,62,1,61
97,-,68,57,11
113,+,78,27,105
113,/,12,101,0
97,+,23,19,42
113,+,28,56,84
97,/,61,59,1
97,+,96,91,90
97,/,58,48,1
113,+,103,106,96
113,/,0,83,0
113,/,94,52,1
113,/,20,89,0
113,/,78,27,2
113,-,57,57,0
113,+,60,112,59
113,+,51,60,111
113,+,50,43,93
97,-,7,17,87
113,/,67,19,3
113,-,103,18,85
97,/,58,41,1
113,/,7,76,0
113,-,41,108,46
113,-,32,44,101
113,-,98,93,5
97,+,17,60,77
113,/,111,52,2
97,/,29,21,1
113,+,110,84,81
97,-,0,48,49
113,/,88,35,2
97,/,88,38,2
97,/,97,34,2
113,+,58,34,92
97,-,18,73,42
97,/,61,8,7
97,+,80,35,18
113,+,90,35,12
97,+,19,41,60
113,-,4,102,15
113,/,66,2,33
113,-,18,30,101
97,+,81,54,38
113,/,31,97,0
113,/,53,11,4
97,+,64,69,36
113,+,96,26,9
113,/,2,83,0
97,-,95,43,52
113,+,21,10,31
97,/,24,36,0
113,/,2,86,0
113,/,74,62,1
97,-,1,56,42
113,-,10,102,21
113,-,1,20,94
113,+,40,35,75
113,/,52,26,2
113,+,72,9,81
113,/,80,79,1
113,/,73,58,1
97,/,23,78,0
97,-,97,66,31
113,+,2,58,60
113,-,71,85,99
97,-,41,18,23
113,-,46,33,13
97,-,87,4,83
113,/,30,37,0
113,/,104,37,2
97,/,25,23,1
113,+,111,104,102
113,-,52,35,17
113,-,74,83,104
97,+,1,73,74
97,/,51,33,1
113,+,33,4,37
113,-,88,45,43
113,-,28,92,49
113,+,72,112,71
97,-,68,67,1
113,+,18,55,73
113,+,71,3,74
113,-,14,14,0
113,+,11,44,55
113,+,55,51,106
113,+,68,0,68
113,+,16,55,71
113,-,51,94,70
113,/,110,28,3
97,/,35,2,17
113,+,24,1,25
113,-,71,53,18
113,/,75,56,1
97,+,50,33,83
113,-,101,71,30
113,/,77,18,4
97,/,43,46,0
97,/,16,88,0
113,-,86,110,89
113,+,0,84,84
113,+,102,62,51
97,/,48,26,1
113,-,11,1,10
113,+,65,93,45
113,-,108,46,62
113,-,40,57,96
113,/,68,49,1
113,/,84,26,3
97,+,51,46,0
113,+,36,55,91
113,/,105,57,1
97,/,69,30,2
97,+,69,20,89
113,+,57,86,30
113,+,66,71,24
113,-,108,86,22
97,-,75,55,20
113,/,18,5,3
113,+,42,37,79
97,-,60,21,39
113,/,85,106,0
113,-,7,55,65
97,/,67,6,11
113,/,90,70,1
113,/,95,110,0
97,-,36,97,36
113,-,19,45,87
97,+,60,40,3
113,/,35,46,0
97,+,66,13,79
113,-,23,97,39
113,-,13,108,18
113,/,90,86,1
97,+,95,1,96
113,-,95,100,108
97,-,55,50,5
113,-,108,107,1
97,/,6,13,0
113,+,104,38,29
97,-,90,58,32
113,+,18,109,14
113,-,24,93,44
97,+,5,76,81
113,/,54,60,0
113,/,34,104,0
97,+,12,80,92
97,-,50,76,71
113,+,107,64,58
97,/,43,38,1
97,/,12,83,0
113,+,36,13,49
113,+,62,108,57
113,-,58,75,96
113,-,100,102,111
113,/,57,106,0
113,-,104,112,105
113,-,27,31,109
97,+,96,16,15
113,/,0,61,0
113,+,21,113,21
113,/,16,10,1
113,-,17,70,60
97,+,64,65,32
97,+,34,1,35
97,-,8,76,29
113,/,58,79,0
113,+,41,35,76
113,/,78,92,0
113,/,6,79,0
113,-,36,112,37
97,-,7,92,12
113,-,36,59,90
113,/,14,13,1
97,/,36,89,0
97,-,19,36,80
113,/,55,28,1
97,-,34,75,56
113,/,8,20,0
97,-,17,22,92
113,+,77,4,81
97,/,45,26,1
113,/,24,113,0
113,/,113,68,1
113,/,97,72,1
97,+,76,38,17
113,-,42,46,109
97,/,94,51,1
97,+,13,90,6
97,-,89,7,82
113,/,14,47,0
113,+,89,2,91
97,/,82,16,5
113,+,97,65,49
113,/,30,24,1
113,+,111,53,51
113,/,112,31,3
97,/,67,88,0
113,-,6,10,109
113,+,16,88,104
113,+,40,113,40
113,+,81,22,103
113,/,47,21,2
113,/,37,38,0
113,+,47,37,84
113,/,22,39,0
113,/,29,73,0
113,+,53,35,88
97,/,81,71,1
113,/,87,85,1
97,/,34,5,6
97,/,26,4,6
113,-,39,80,72
97,+,13,69,82
113,/,95,90,1
113,-,26,47,92
113,+,82,0,82
97,/,35,78,0
113,/,7,108,0
97,-,92,16,76
113,+,103,86,76
113,/,71,92,0
113,-,112,68,44
97,+,48,3,51
113,/,27,21,1
113,-,9,101,21
97,/,33,93,0
113,-,29,26,3
113,+,65,94,46
113,-,18,100,31
113,/,71,28,2
97,+,22,57,79
113,+,113,14,14
113,-,94,75,19
97,/,43,27,1
97,+,18,45,63
113,+,57,78,22
113,-,60,7,53
113,/,50,111,0
97,-,12,60,49
97,+,33,57,90
113,-,91,28,63
113,-,35,40,108
97,+,18,5,23
113,+,23,61,84
113,+,25,109,21
113,-,81,77,4
113,-,45,76,82
113,/,17,17,1
97,/,37,63,0
113,-,60,60,0
113,/,107,86,1
113,-,100,19,81
97,/,82,81,1
97,/,88,44,2
113,+,3,46,49
97,/,3,15,0
113,-,24,40,97
113,/,79,70,1
113,/,43,42,1
113,/,107,90,1
113,+,91,96,74
113,-,18,74,57
97,/,5,52,0
97,/,92,48,1
113,+,50,1,51
113,+,2,72,74
113,/,15,24,0
113,-,31,75,69
97,/,38,33,1
113,+,3,93,96
113,+,78,0,78
113,+,95,50,32
113,-,87,94,106
97,+,84,66,53
113,-,1,89,25
97,/,11,28,0
113,/,82,103,0
113,+,109,42,38
97,+,20,15,35
97,+,88,70,61
113,+,15,31,46
113,-,75,113,75
113,+,85,8,93
97,-,6,24,79
113,/,32,18,1
113,/,90,27,3
97,-,10,69,38
97,+,20,48,68
113,-,27,67,73
113,/,57,45,1
97,/,71,61,1
113,/,23,18,1
113,-,85,11,74
97,/,46,26,1
113,+,110,64,61
97,+,42,30,72
113,/,69,3,23
113,/,105,6,17
113,/,15,108,0
113,-,32,74,71
97,+,21,80,4
113,+,66,86,39
113,/,95,66,1
97,+,37,34,71
97,+,14,61,75
113,-,64,66,111
113,/,37,107,0
113,-,84,29,55
97,/,44,82,0
113,+,4,16,20
97,/,9,87,0
113,-,16,11,5
113,+,29,77,106
113,+,23,17,40
113,/,36,79,0
97,+,63,50,16
113,+,101,83,71
113,+,63,20,83
113,/,94,108,0
113,+,106,106,99
113,-,31,21,10
113,/,60,43,1
113,-,81,3,78
97,+,0,50,50
97,-,77,2,75
113,+,38,60,98
113,-,103,97,6
113,-,81,106,88
113,/,108,31,3
97,+,93,28,24
97,-,12,14,95
113,-,108,60,48
113,/,77,92,0
97,+,92,21,16
113,-,29,21,8
97,-,64,73,88
97,/,55,22,2
97,-,83,32,51
113,/,89,13,6
113,-,104,82,22
97,-,82,28,54
113,+,95,57,39
97,+,77,42,22
113,/,20,33,0
97,+,42,14,56
97,-,83,21,62
113,+,91,41,19
113,/,95,107,0
113,-,90,110,93
113,+,57,59,3
113,/,76,22,3
97,-,49,28,21
97,-,0,97,0
97,+,2,23,25
97,-,20,49,68
97,-,79,29,50
113,-,57,32,25
97,/,66,72,0
97,/,19,12,1
97,/,10,10,1
97,-,57,5,52
113,/,60,92,0
97,-,45,89,53
113,+,62,82,31
97,+,22,29,51
113,+,76,12,88
113,-,57,62,108
97,+,39,67,9
97,-,21,79,39
97,/,14,8,1
113,/,99,47,2
113,/,63,26,2
97,/,45,70,0
97,/,40,45,0
97,-,14,46,65
113,+,59,40,99
97,/,72,12,6
97,-,70,33,37
113,/,46,61,0
97,+,76,75,54
97,/,90,69,1
97,-,12,9,3
97,-,13,44,66
113,/,65,7,9
113,/,23,34,0
113,+,104,26,17
113,/,60,101,0
97,+,59,57,19
113,+,57,41,98
113,-,12,24,101
113,/,48,110,0
97,-,81,74,7
113,-,57,87,83
97,/,18,27,0
113,/,24,38,0
97,-,75,89,83
113,/,79,79,1
113,+,75,21,96
113,/,102,78,1
113,-,87,63,24
113,/,11,83,0
113,+,1,58,59
113,/,109,46,2
113,/,90,95,0
113,-,77,6,71
97,-,51,94,54
113,-,79,92,100
113,+,5,89,94
113,-,99,54,45
113,-,57,24,33
113,-,3,51,65
97,+,15,55,70
113,+,54,88,29
113,-,84,22,62
97,-,41,10,31
97,/,62,17,3
97,-,59,0,59
97,/,15,30,0
113,+,77,69,33
113,-,17,105,25
113,+,106,49,42
97,+,63,66,32
97,/,32,50,0
97,/,58,85,0
97,/,76,4,19
97,-,77,16,61
97,/,47,41,1
113,+,17,74,91
97,/,4,94,0
113,/,59,25,2
97,/,35,87,0
113,+,72,93,52
113,+,8,11,19
97,-,51,22,29
97,/,11,65,0
113,/,33,110,0
113,/,23,73,0
97,+,34,95,32
113,-,9,89,33
97,/,70,91,0
97,+,0,7,7
113,+,83,39,9
113,-,87,92,108
97,-,48,55,90
113,+,12,5,17
113,-,16,45,84
113,-,104,91,13
113,-,103,1,102
97,+,87,53,43
97,-,90,9,81
97,-,92,59,33
97,+,8,47,55
97,/,37,1,37
113,/,66,14,4
113,-,85,58,27
97,/,6,39,0
113,+,81,93,61
97,-,89,55,34
113,/,105,63,1
97,/,1,97,0
113,-,61,72,102
113,/,97,96,1
113,+,66,22,88
97,+,4,29,33
97,+,95,70,68
113,-,79,86,106
97,+,62,27,89
97,+,69,26,95
113,+,50,83,20
113,-,42,6,36
113,+,46,99,32
113,+,87,9,96
113,-,28,15,13
97,+,74,60,37
113,-,110,44,66
97,+,58,62,23
97,+,46,25,71
97,+,53,20,73
97,/,5,60,0
97,/,29,52,0
113,-,59,109,63
113,-,100,5,95
97,+,11,54,65
113,+,82,100,69
97,+,63,63,29
113,+,95,47,29
113,/,109,59,1
113,-,53,108,58
97,-,14,18,93
97,-,47,2,45
113,/,97,6,16
113,+,91,46,24
113,-,40,14,26
97,-,54,48,6
113,-,51,58,106
97,-,52,47,5
113,-,7,78,42
97,+,67,43,13
97,/,62,53,1
97,-,35,25,10
113,/,4,94,0
113,+,37,110,34
113,/,78,83,0
113,-,77,42,35
113,/,51,33,1
113,-,9,104,18
113,/,105,10,10
113,+,99,80,66
113,-,93,106,100
97,/,31,26,1
113,+,95,87,69
113,+,61,60,8
97,+,60,80,43
97,+,32,7,39
113,+,18,43,61
113,+,24,109,20
97,+,19,91,13
97,+,55,71,29
113,/,70,90,0
113,-,67,7,60
113,/,45,23,1
113,/,98,77,1
113,+,39,35,74
113,-,72,100,85
97,/,9,21,0
113,-,101,62,39
113,-,107,33,74
113,-,35,102,46
97,/,52,74,0
113,+,45,81,13
113,+,61,34,95
113,-,50,89,74
113,/,82,2,41
113,+,88,35,10
97,+,84,58,45
97,-,61,59,2
97,+,15,18,33
97,+,30,1,31
113,+,105,88,80
97,-,24,0,24
113,-,84,16,68
113,/,31,43,0
113,/,81,4,20
113,+,8,112,7
113,-,102,30,72
97,-,62,90,69
113,/,109,20,5
113,/,72,43,1
97,/,29,32,0
113,/,60,99,0
113,-,1,56,58
97,-,59,25,34
97,/,44,58,0
113,/,65,41,1
97,/,75,6,12
113,/,89,61,1
113,/,40,108,0
97,+,56,28,84
113,+,6,113,6
113,-,11,4,7
97,-,47,49,95
113,-,73,67,6
113,-,51,46,5
97,-,76,74,2
97,+,67,18,85
97,+,53,7,60
97,/,25,76,0
113,-,92,74,18
113,/,31,14,2
97,-,4,90,11
97,-,54,66,85
97,-,94,65,29
113,+,82,13,95
97,-,64,80,81
97,+,16,21,37
113,/,97,76,1
97,+,71,50,24
113,-,72,104,81
113,+,94,14,108
113,-,83,58,25
113,+,86,67,40
113,/,84,113,0
97,/,36,38,0
113,+,29,89,5
113,/,0,13,0
113,+,4,94,98
113,-,58,65,106
113,/,71,50,1
97,+,46,48,94
97,-,7,27,77
113,-,62,16,46
113,-,81,65,16
113,/,54,19,2
113,+,23,74,97
113,-,49,101,61
113,-,95,74,21
97,-,51,26,25
97,/,23,85,0
97,+,95,29,27
97,+,68,72,43
113,+,110,12,9
113,-,37,29,8
97,/,21,14,1
113,-,88,71,17
113,/,41,24,1
113,+,10,26,36
113,-,95,31,64
113,/,81,25,3
97,-,4,29,72
113,/,47,49,0
97,-,88,55,33
113,/,37,9,4
113,-,16,33,96
113,+,50,24,74
97,+,20,17,37
97,+,71,81,55
113,+,83,22,105
97,+,27,79,9
113,-,50,53,110
113,+,42,70,112
97,/,94,30,3
113,-,63,75,101
97,+,20,38,58
113,-,106,107,112
113,/,8,109,0
113,-,17,75,55
113,-,52,103,62
97,+,65,87,55
113,/,76,106,0
113,/,111,31,3
113,+,88,99,74
97,-,97,56,41
97,+,73,15,88
113,/,35,53,0
113,+,76,113,76
97,/,44,83,0
113,+,34,20,54
113,/,42,1,42
97,-,21,36,82
97,-,42,91,48
113,/,86,77,1
97,/,78,94,0
97,/,28,23,1
113,-,40,4,36
113,/,26,53,0
97,-,63,50,13
113,+,105,53,45
97,-,53,36,17
113,/,108,62,1
113,-,108,15,93
97,/,5,41,0
97,-,11,17,91
97,/,0,89,0
113,+,12,24,36
113,-,95,105,103
97,/,33,33,1
113,-,29,67,75
113,/,3,96,0
97,/,36,15,2
113,/,94,2,47
113,/,112,58,1
113,+,103,61,51
97,-,66,28,38
113,/,103,106,0
113,+,4,84,88
97,-,64,91,70
113,-,87,45,42
113,-,25,2,23
97,/,43,62,0
113,+,11,23,34
97,-,34,11,23
97,-,10,64,43
97,-,31,40,88
97,+,47,32,79
97,/,31,50,0
97,-,26,93,30
113,/,101,31,3
97,-,6,41,62
97,+,47,88,38
97,+,81,38,22
97,-,39,92,44
113,+,72,13,85
113,/,113,30,3
97,+,66,71,40
113,-,83,39,44
97,/,64,70,0
113,-,104,89,15
113,+,31,43,74
113,-,113,66,47
113,+,107,77,71
113,-,66,113,66
113,/,87,84,1
97,+,78,70,51
97,/,62,8,7
113,-,87,22,65
97,/,85,91,0
113,-,100,80,20
113,-,49,113,49
113,+,30,77,107
113,/,69,72,0
97,/,15,50,0
113,+,25,82,107
97,/,36,66,0
113,+,97,103,87
113,/,17,35,0
113,-,2,86,29
113,-,51,102,62
97,/,52,27,1
97,+,22,21,43
113,-,28,7,21
113,+,48,54,102
113,/,14,27,0
113,-,16,92,37
113,+,6,86,92
97,-,18,13,5
97,/,95,33,2
97,+,81,15,96
113,+,85,32,4
97,-,11,68,40
113,/,4,4,1
97,+,67,10,77
113,/,5,35,0
113,+,79,93,59
113,/,48,87,0
97,+,76,55,34
113,+,87,64,38
113,+,21,28,49
113,/,5,73,0
97,-,90,71,19
113,/,78,69,1
97,-,14,25,86
113,/,24,106,0
113,-,28,59,82
113,/,53,26,2
97,/,16,65,0
113,-,85,51,34
113,/,58,93,0
113,/,76,60,1
113,-,67,105,75
113,-,15,33,95
113,-,69,105,77
113,+,57,30,87
113,+,74,113,74
97,-,31,90,38
113,/,49,16,3
113,-,52,8,44
97,/,76,88,0
97,/,4,64,0
113,-,29,56,86
97,+,26,93,22
113,-,0,64,49
113,+,26,33,59
97,+,66,95,64
97,-,31,48,80
113,-,42,52,103
113,-,14,22,105
113,-,45,45,0
97,+,30,20,50
113,+,55,46,101
97,-,67,50,17
113,+,22,40,62
113,-,89,88,1
113,-,63,96,80
113,+,9,80,89
113,+,95,9,104
113,/,112,93,1
113,-,36,20,16
97,+,2,77,79
113,/,104,32,3
97,/,15,40,0
97,+,22,9,31
113,-,42,13,29
97,+,32,24,56
113,-,20,100,33
113,-,112,11,101
113,+,50,63,0
113,-,13,60,66
97,-,69,97,69
97,-,61,60,1
97,-,89,77,12
97,-,58,91,64
113,-,94,68,26
97,+,39,74,16
113,+,34,8,42
97,-,23,61,59
113,-,96,29,67
113,/,108,48,2
97,/,1,93,0
113,/,5,103,0
113,-,37,8,29
97,/,95,13,7
113,-,100,52,48
113,-,4,9,108
113,-,37,111,39
113,/,82,20,4
113,/,12,71,0
97,/,89,74,1
113,/,85,62,1
97,/,97,91,1
97,/,45,58,0
113,+,47,86,20
113,+,5,8,13
113,+,86,112,85
113,-,29,32,110
97,+,0,22,22
113,+,35,31,66
97,+,43,51,94
113,-,80,16,64
97,+,74,92,69
113,/,5,68,0
97,/,24,6,4
113,/,91,9,10
113,+,102,17,6
113,-,92,25,67
113,-,107,23,84
113,-,8,58,63
97,-,73,2,71
113,/,16,1,16
97,/,37,69,0
113,-,63,67,109
113,+,42,28,70
97,/,39,14,2
113,+,60,104,51
97,+,5,95,3
97,-,71,61,10
113,-,93,32,61
113,/,102,10,10
113,/,104,96,1
113,/,54,64,0
113,-,1,2,112
113,/,55,16,3
113,+,45,77,9
113,-,43,41,2
113,-,77,0,77
97,+,62,95,60
97,-,59,53,6
113,+,37,49,86
113,/,56,29,1
113,-,73,22,51
113,-,12,14,111
113,-,3,38,78
97,+,39,71,13
97,-,97,39,58
97,/,46,89,0
113,/,31,37,0
113,-,23,77,59
113,+,37,75,112
97,/,91,85,1
113,/,14,44,0
97,-,1,36,62
113,-,65,35,30
97,+,52,11,63
97,-,19,42,74
113,-,18,97,34
97,+,3,7,10
97,+,84,13,0
113,-,72,13,59
113,/,6,45,0
113,-,79,30,49
113,-,46,14,32
97,-,90,0,90
97,-,80,78,2
97,+,96,51,50
97,/,57,42,1
113,+,28,30,58
113,-,108,18,90
113,+,11,14,25
97,+,1,92,93
97,-,47,77,67
113,-,51,73,91
113,/,62,70,0
97,-,11,85,23
113,+,2,22,24
97,/,95,81,1
97,/,81,36,2
97,/,64,90,0
113,+,104,69,60
113,+,27,63,90
113,+,89,30,6
113,/,0,91,0
113,-,38,74,77
97,+,62,15,77
113,+,53,8,61
113,+,89,111,87
113,+,66,52,5
113,+,87,23,110
113,/,1,91,0
113,-,0,107,6
113,-,57,21,36
113,/,107,74,1
113,-,68,58,10
113,-,64,3,61
113,/,93,72,1
113,/,35,26,1
97,+,95,64,62
97,/,52,15,3
113,/,4,90,0
113,+,14,12,26
113,-,83,87,109
113,+,110,88,85
97,-,74,4,70
113,-,43,19,24
97,-,76,3,73
113,/,49,82,0
113,+,67,78,32
113,/,34,73,0
97,-,97,6,91
113,/,21,60,0
113,+,26,93,6
113,/,91,79,1
113,/,39,56,0
97,+,68,95,66
113,/,39,102,0
97,/,46,18,2
113,+,35,37,72
113,+,25,39,64
113,+,20,15,35
113,-,25,84,54
97,/,69,95,0
113,-,65,38,27
113,-,110,14,96
113,/,84,89,0
97,+,9,81,90
97,/,12,39,0
113,/,1,58,0
97,+,10,29,39
97,/,83,75,1
97,/,82,78,1
113,-,90,36,54
113,-,19,78,54
97,/,64,36,1
113,/,86,15,5
97,+,70,6,76
113,/,4,22,0
113,/,14,33,0
113,+,110,44,41
97,/,34,32,1
113,/,44,37,1
113,-,103,101,2
113,-,25,35,103
97,/,52,1,52
97,/,11,52,0
113,+,62,97,46
97,/,11,32,0
113,/,102,48,2
113,/,34,86,0
113,/,29,39,0
113,+,103,18,8
97,/,27,18,1
97,+,31,35,66
97,-,44,97,44
97,/,44,32,1
113,-,108,14,94
113,+,66,16,82
97,-,22,69,50
113,/,29,76,0
113,+,50,19,69
97,+,21,89,13
113,+,26,84,110
113,/,104,8,13
97,/,75,56,1
97,/,53,72,0
113,-,86,22,64
113,+,111,48,46
113,/,8,103,0
97,/,0,70,0
113,+,54,56,110
97,/,60,1,60
113,-,50,17,33
97,/,68,24,2
97,+,27,75,5
113,-,113,23,90
113,-,68,109,72
113,/,97,7,13
113,/,100,53,1
97,-,19,55,61
113,-,62,109,66
113,-,2,28,87
113,/,34,58,0
113,+,111,63,61
113,+,104,64,55
113,+,6,43,49
97,-,64,95,66
113,-,37,26,11
113,+,97,98,82
113,/,84,99,0
97,/,22,57,0
113,/,95,95,1
113,-,58,27,31
97,/,41,56,0
113,-,33,52,94
97,/,23,11,2
97,+,5,65,70
113,/,3,53,0
113,-,69,26,43
113,-,31,0,31
97,/,2,33,0
97,+,96,20,19
113,+,112,32,31
113,/,72,1,72
113,/,3,21,0
97,-,56,17,39
97,-,83,50,33
97,-,1,39,59
97,+,44,70,17
113,-,60,13,47
113,+,66,5,71
113,-,84,83,1
113,/,33,2,16
113,-,74,50,24
97,+,63,15,78
113,+,15,17,32
97,-,17,11,6
113,/,40,6,6
113,/,57,60,0
113,+,65,31,96
113,-,17,102,28
113,/,61,98,0
97,+,32,2,34
97,-,53,61,89
97,+,63,20,83
113,/,15,31,0
97,+,25,27,52
113,/,56,106,0
113,+,55,108,50
113,+,85,58,30
97,/,42,64,0
113,-,46,103,56
97,-,81,20,61
97,+,74,52,29
113,-,59,110,62
113,-,84,26,58
113,+,15,111,13
97,+,7,84,91
97,+,55,86,44
97,+,87,81,71
113,+,44,28,72
113,+,24,92,3
113,/,38,51,0
113,+,13,48,61
97,-,15,62,50
97,+,21,28,49
97,+,68,18,86
113,-,5,53,65
97,+,40,8,48
97,-,72,38,34
113,/,37,34,1
97,+,0,67,67
97,+,39,96,38
97,-,69,32,37
113,+,67,9,76
113,+,76,21,97
97,+,12,21,33
97,/,13,28,0
97,-,33,60,70
113,-,34,79,68
113,-,76,83,106
97,/,22,85,0
113,/,76,18,4
113,/,41,44,0
97,+,30,76,9
113,/,64,49,1
97,-,27,21,6
113,-,57,1,56
97,/,89,72,1
97,/,50,76,0
97,/,87,79,1
97,-,41,5,36
113,-,92,52,40
97,+,23,0,23
97,+,95,37,35
113,+,50,108,45
113,/,8,14,0
113,-,82,70,12
113,-,103,84,19
113,+,78,85,50
97,-,92,85,7
113,-,86,78,8
97,+,49,24,73
97,-,1,49,49
113,+,86,28,1
113,/,19,97,0
113,-,55,19,36
97,-,70,93,74
113,-,111,52,59
97,+,14,54,68
97,-,25,78,44
113,-,101,109,105
97,+,12,20,32
113,/,25,60,0
113,+,19,23,42
97,-,91,42,49
97,-,76,24,52
113,/,73,68,1
113,+,55,81,23
97,+,61,47,11
97,-,8,15,90
97,/,15,47,0
97,-,19,71,45
113,+,3,0,3
97,-,28,79,46
97,+,19,47,66
97,-,80,67,13
97,-,79,41,38
113,/,81,20,4
97,/,20,48,0
97,-,72,10,62
113,-,33,66,80
113,+,1,8,9
97,+,70,16,86
113,/,55,108,0
113,-,80,35,45
113,/,104,16,6
97,+,72,83,58
113,/,113,89,1
97,+,72,34,9
97,-,32,24,8
113,+,6,0,6
97,/,88,59,1
97,/,83,26,3
97,-,12,0,12
113,/,80,110,0
113,-,46,64,95
97,/,55,39,1
97,/,55,31,1
97,+,61,92,56
113,+,76,104,67
97,/,46,79,0
97,-,5,7,95
97,+,16,27,43
113,-,49,111,51
97,/,31,60,0
97,-,97,46,51
113,+,77,78,42
113,+,106,87,80
97,+,78,20,1
113,/,43,16,2
113,-,30,61,82
97,-,22,61,58
97,+,25,58,83
97,-,22,11,11
97,+,19,60,79
113,-,26,41,98
97,/,45,37,1
113,+,16,42,58
113,/,90,38,2
97,+,40,25,65
97,-,91,37,54
113,/,23,95,0
113,/,66,92,0
113,+,84,85,56
113,/,68,106,0
97,/,89,7,12
97,-,54,72,79
113,-,70,80,103
113,/,44,47,0
113,+,18,63,81
113,-,7,40,80
97,+,23,82,8
113,-,106,85,21
113,+,49,91,27
113,-,79,90,102
97,-,47,46,1
113,-,18,95,36
113,+,112,7,6
97,+,11,81,92
97,+,95,39,37
113,/,100,83,1
97,+,25,91,19
113,-,67,48,19
97,/,91,50,1
113,-,34,50,97
97,-,7,15,89
97,/,90,50,1
97,/,11,54,0
113,+,87,59,33
113,-,50,9,41
113,+,100,65,52
113,-,40,71,82
113,-,75,71,4
97,/,31,19,1
113,+,16,103,6
113,/,67,20,3
113,-,10,3,7
113,+,56,6,62
113,+,51,40,91
113,+,37,94,18
97,/,32,36,0
97,-,15,37,75
113,/,89,10,8
113,+,59,57,3
113,-,40,101,52
113,+,25,32,57
113,+,108,66,61
97,+,26,67,93
113,/,68,105,0
97,+,42,28,70
97,+,97,25,25
97,+,4,53,57
97,-,9,70,36
97,+,22,49,71
97,+,74,41,18
113,-,81,43,38
97,/,47,81,0
113,-,73,107,79
97,/,58,67,0
113,/,99,73,1
113,-,1,15,99
113,-,105,84,21
97,-,68,56,12
113,-,91,86,5
97,/,80,11,7
113,/,79,1,79
113,-,93,109,97
113,/,24,24,1
97,+,75,33,11
113,+,10,66,76
113,/,74,53,1
97,/,90,6,15
113,+,110,42,39
97,-,21,72,46
113,-,95,24,71
97,/,4,30,0
97,+,57,60,20
97,+,64,18,82
113,+,96,72,55
113,-,1,82,32
113,-,28,9,19
113,/,30,93,0
113,+,23,85,108
113,+,32,105,24
113,/,61,59,1
97,+,70,69,42
113,-,56,33,23
97,/,90,8,11
97,-,7,51,53
113,+,57,74,18
97,-,68,32,36
113,/,9,41,0
97,-,77,9,68
113,+,110,61,58
113,-,106,96,10
113,-,82,32,50
113,+,59,58,4
113,+,5,30,35
113,/,57,9,6
97,-,49,78,68
97,-,51,81,67
97,/,8,38,0
97,/,5,36,0
113,+,76,11,87
113,/,11,6,1
113,-,32,66,79
97,/,84,10,8
113,-,54,78,89
113,-,101,70,31
97,+,62,61,26
113,/,100,45,2
113,+,17,76,93
113,+,63,108,58
113,-,57,35,22
113,-,3,82,34
97,/,81,75,1
113,/,86,95,0
113,-,0,99,14
113,/,38,4,9
113,-,65,69,109
113,+,21,7,28
113,/,78,72,1
97,-,45,56,86
97,/,61,81,0
113,-,66,96,83
113,+,40,86,13
113,+,83,14,97
97,+,13,50,63
97,-,88,1,87
97,-,75,10,65
113,/,37,61,0
113,+,31,109,27
113,/,17,30,0
113,-,102,38,64
113,-,25,1,24
97,-,96,91,5
97,+,92,90,85
113,+,39,54,93
97,+,48,87,38
113,/,2,15,0
97,-,59,4,55
97,-,24,15,9
97,+,2,71,73
97,+,27,64,91
113,/,100,60,1
97,-,27,52,72
113,+,83,92,62
97,-,53,49,4
113,-,74,43,31
97,+,39,10,49
113,/,95,30,3
113,-,24,75,62
97,+,56,20,76
113,/,111,80,1
97,/,83,92,0
113,+,52,51,103
113,+,80,85,52
113,/,95,6,15
97,/,57,24,2
113,+,21,15,36
97,+,1,29,30
113,-,42,109,46
97,/,39,88,0
